STATIONS_ID,MESS_DATUM,QN_4,TT_TER,RF_TER,eor
3379,1988102807,10,7.7,85.0,eor
3379,1988102814,10,19.0,52.0,eor
3379,1988102821,10,11.3,92.0,eor
3379,1988102907,10,10.8,98.0,eor
3379,1988102914,10,9.4,95.0,eor
3379,1988102921,10,6.6,74.0,eor
3379,1988103007,10,3.7,77.0,eor
3379,1988103014,10,7.0,46.0,eor
3379,1988103021,10,3.8,72.0,eor
3379,1988103107,10,0.5,88.0,eor
3379,1988103114,10,5.8,49.0,eor
3379,1988103121,10,1.2,77.0,eor
3379,1988110107,10,-1.0,93.0,eor
3379,1988110114,10,9.3,47.0,eor
3379,1988110121,10,2.4,84.0,eor
3379,1988110207,10,4.2,93.0,eor
3379,1988110214,10,7.1,85.0,eor
3379,1988110221,10,3.9,90.0,eor
3379,1988110307,10,1.2,80.0,eor
3379,1988110314,10,3.1,57.0,eor
3379,1988110321,10,0.7,81.0,eor
3379,1988110407,10,-2.6,78.0,eor
3379,1988110414,10,2.4,51.0,eor
3379,1988110421,10,-1.4,53.0,eor
3379,1988110507,10,-5.4,93.0,eor
3379,1988110514,10,2.5,71.0,eor
3379,1988110521,10,-1.1,93.0,eor
3379,1988110607,10,0.8,93.0,eor
3379,1988110614,10,8.6,58.0,eor
3379,1988110621,10,3.6,88.0,eor
3379,1988110707,10,0.9,95.0,eor
3379,1988110714,10,3.8,87.0,eor
3379,1988110721,10,2.6,92.0,eor
3379,1988110807,10,0.2,90.0,eor
3379,1988110814,10,5.3,73.0,eor
3379,1988110821,10,2.3,87.0,eor
3379,1988110907,10,0.8,95.0,eor
3379,1988110914,10,5.2,77.0,eor
3379,1988110921,10,3.4,85.0,eor
3379,1988111007,10,2.2,84.0,eor
3379,1988111014,10,11.0,67.0,eor
3379,1988111021,10,6.0,79.0,eor
3379,1988111107,10,6.6,82.0,eor
3379,1988111114,10,12.6,63.0,eor
3379,1988111121,10,7.2,90.0,eor
3379,1988111207,10,1.9,95.0,eor
3379,1988111214,10,9.3,73.0,eor
3379,1988111221,10,4.4,97.0,eor
3379,1988111307,10,9.0,93.0,eor
3379,1988111314,10,10.8,89.0,eor
3379,1988111321,10,6.1,87.0,eor
3379,1988111407,10,4.9,80.0,eor
3379,1988111414,10,6.0,68.0,eor
3379,1988111421,10,4.5,87.0,eor
3379,1988111507,10,5.4,93.0,eor
3379,1988111514,10,6.7,96.0,eor
3379,1988111521,10,6.4,95.0,eor
3379,1988111607,10,6.7,95.0,eor
3379,1988111614,10,8.0,84.0,eor
3379,1988111621,10,6.8,90.0,eor
3379,1988111707,10,1.7,95.0,eor
3379,1988111714,10,8.5,76.0,eor
3379,1988111721,10,2.8,94.0,eor
3379,1988111807,10,5.8,82.0,eor
3379,1988111814,10,8.8,88.0,eor
3379,1988111821,10,7.0,94.0,eor
3379,1988111907,10,5.1,87.0,eor
3379,1988111914,10,3.3,91.0,eor
3379,1988111921,10,1.8,94.0,eor
3379,1988112007,10,0.6,92.0,eor
3379,1988112014,10,3.4,76.0,eor
3379,1988112021,10,1.4,94.0,eor
3379,1988112107,10,0.2,97.0,eor
3379,1988112114,10,-3.4,91.0,eor
3379,1988112121,10,-5.1,91.0,eor
3379,1988112207,10,-7.2,84.0,eor
3379,1988112214,10,-7.2,84.0,eor
3379,1988112221,10,-8.8,90.0,eor
3379,1988112307,10,-9.9,86.0,eor
3379,1988112314,10,-3.9,78.0,eor
3379,1988112321,10,-3.3,85.0,eor
3379,1988112407,10,-2.9,88.0,eor
3379,1988112414,10,0.3,64.0,eor
3379,1988112421,10,-0.2,83.0,eor
3379,1988112507,10,0.0,95.0,eor
3379,1988112514,10,1.4,95.0,eor
3379,1988112521,10,1.6,95.0,eor
3379,1988112607,10,1.1,97.0,eor
3379,1988112614,10,2.4,95.0,eor
3379,1988112621,10,1.0,95.0,eor
3379,1988112707,10,0.8,93.0,eor
3379,1988112714,10,3.1,89.0,eor
3379,1988112721,10,1.3,95.0,eor
3379,1988112807,10,-1.5,96.0,eor
3379,1988112814,10,-0.2,86.0,eor
3379,1988112821,10,4.5,53.0,eor
3379,1988112907,10,6.4,46.0,eor
3379,1988112914,10,5.8,84.0,eor
3379,1988112921,10,6.2,85.0,eor
3379,1988113007,10,6.2,97.0,eor
3379,1988113014,10,8.4,93.0,eor
3379,1988113021,10,6.6,95.0,eor
3379,1988120107,10,5.4,95.0,eor
3379,1988120114,10,5.3,95.0,eor
3379,1988120121,10,0.8,95.0,eor
3379,1988120207,10,0.1,90.0,eor
3379,1988120214,10,0.4,95.0,eor
3379,1988120221,10,0.2,95.0,eor
3379,1988120307,10,1.0,93.0,eor
3379,1988120314,10,3.0,95.0,eor
3379,1988120321,10,2.3,95.0,eor
3379,1988120407,10,1.7,90.0,eor
3379,1988120414,10,4.4,93.0,eor
3379,1988120421,10,9.2,76.0,eor
3379,1988120507,10,5.0,67.0,eor
3379,1988120514,10,5.6,81.0,eor
3379,1988120521,10,0.6,95.0,eor
3379,1988120607,10,1.4,85.0,eor
3379,1988120614,10,2.0,80.0,eor
3379,1988120621,10,1.4,79.0,eor
3379,1988120707,10,0.2,93.0,eor
3379,1988120714,10,0.2,90.0,eor
3379,1988120721,10,-0.7,95.0,eor
3379,1988120807,10,-2.3,94.0,eor
3379,1988120814,10,1.2,74.0,eor
3379,1988120821,10,0.6,91.0,eor
3379,1988120907,10,0.2,95.0,eor
3379,1988120914,10,1.9,89.0,eor
3379,1988120921,10,1.9,94.0,eor
3379,1988121007,10,2.8,94.0,eor
3379,1988121014,10,3.9,96.0,eor
3379,1988121021,10,5.4,94.0,eor
3379,1988121107,10,5.8,93.0,eor
3379,1988121114,10,7.1,83.0,eor
3379,1988121121,10,5.4,88.0,eor
3379,1988121207,10,3.2,92.0,eor
3379,1988121214,10,3.3,91.0,eor
3379,1988121221,10,2.7,91.0,eor
3379,1988121307,10,2.2,94.0,eor
3379,1988121314,10,3.6,84.0,eor
3379,1988121321,10,2.2,90.0,eor
3379,1988121407,10,3.2,82.0,eor
3379,1988121414,10,2.8,88.0,eor
3379,1988121421,10,1.2,95.0,eor
3379,1988121507,10,0.0,88.0,eor
3379,1988121514,10,-0.4,63.0,eor
3379,1988121521,10,-3.7,71.0,eor
3379,1988121607,10,-5.6,77.0,eor
3379,1988121614,10,-2.9,59.0,eor
3379,1988121621,10,-7.0,87.0,eor
3379,1988121707,10,-6.8,85.0,eor
3379,1988121714,10,-2.1,63.0,eor
3379,1988121721,10,-1.2,69.0,eor
3379,1988121807,10,-1.2,86.0,eor
3379,1988121814,10,1.7,79.0,eor
3379,1988121821,10,1.4,79.0,eor
3379,1988121907,10,2.6,85.0,eor
3379,1988121914,10,6.8,65.0,eor
3379,1988121921,10,3.1,85.0,eor
3379,1988122007,10,2.2,87.0,eor
3379,1988122014,10,1.6,70.0,eor
3379,1988122021,10,0.0,74.0,eor
3379,1988122107,10,-0.8,78.0,eor
3379,1988122114,10,1.8,64.0,eor
3379,1988122121,10,2.6,72.0,eor
3379,1988122207,10,3.8,79.0,eor
3379,1988122214,10,7.2,65.0,eor
3379,1988122221,10,5.4,83.0,eor
3379,1988122307,10,2.4,89.0,eor
3379,1988122314,10,6.3,91.0,eor
3379,1988122321,10,7.8,80.0,eor
3379,1988122407,10,8.2,72.0,eor
3379,1988122414,10,9.8,62.0,eor
3379,1988122421,10,8.9,72.0,eor
3379,1988122507,10,7.6,85.0,eor
3379,1988122514,10,9.0,81.0,eor
3379,1988122521,10,4.5,94.0,eor
3379,1988122607,10,2.2,95.0,eor
3379,1988122614,10,3.2,95.0,eor
3379,1988122621,10,2.4,97.0,eor
3379,1988122707,10,3.0,92.0,eor
3379,1988122714,10,5.3,74.0,eor
3379,1988122721,10,4.5,86.0,eor
3379,1988122807,10,5.0,86.0,eor
3379,1988122814,10,9.0,73.0,eor
3379,1988122821,10,5.2,93.0,eor
3379,1988122907,10,3.8,93.0,eor
3379,1988122914,10,6.7,73.0,eor
3379,1988122921,10,1.2,93.0,eor
3379,1988123007,10,0.6,91.0,eor
3379,1988123014,10,4.1,67.0,eor
3379,1988123021,10,-1.3,94.0,eor
3379,1988123107,10,-1.4,95.0,eor
3379,1988123114,10,-0.6,92.0,eor
3379,1988123121,10,-0.7,94.0,eor
3379,1989010107,10,-0.2,89.0,eor
3379,1989010114,10,1.1,87.0,eor
3379,1989010121,10,-0.4,80.0,eor
3379,1989010207,10,0.2,90.0,eor
3379,1989010214,10,5.0,69.0,eor
3379,1989010221,10,1.9,92.0,eor
3379,1989010307,10,-0.2,88.0,eor
3379,1989010314,10,3.4,65.0,eor
3379,1989010321,10,-1.4,92.0,eor
3379,1989010407,10,-4.0,90.0,eor
3379,1989010414,10,6.9,56.0,eor
3379,1989010421,10,-0.7,87.0,eor
3379,1989010507,10,-1.2,77.0,eor
3379,1989010514,10,3.0,88.0,eor
3379,1989010521,10,2.9,77.0,eor
3379,1989010607,10,1.0,92.0,eor
3379,1989010614,10,5.8,79.0,eor
3379,1989010621,10,5.4,85.0,eor
3379,1989010707,10,5.0,90.0,eor
3379,1989010714,10,4.4,93.0,eor
3379,1989010721,10,2.8,86.0,eor
3379,1989010807,10,3.3,94.0,eor
3379,1989010814,10,5.9,91.0,eor
3379,1989010821,10,6.3,93.0,eor
3379,1989010907,10,5.4,90.0,eor
3379,1989010914,10,11.1,68.0,eor
3379,1989010921,10,4.7,93.0,eor
3379,1989011007,10,3.2,91.0,eor
3379,1989011014,10,7.0,74.0,eor
3379,1989011021,10,6.1,75.0,eor
3379,1989011107,10,5.1,92.0,eor
3379,1989011114,10,6.3,83.0,eor
3379,1989011121,10,3.1,94.0,eor
3379,1989011207,10,0.0,100.0,eor
3379,1989011214,10,10.6,54.0,eor
3379,1989011221,10,4.0,84.0,eor
3379,1989011307,10,5.5,83.0,eor
3379,1989011314,10,8.0,56.0,eor
3379,1989011321,10,1.6,92.0,eor
3379,1989011407,10,0.6,90.0,eor
3379,1989011414,10,10.4,48.0,eor
3379,1989011421,10,8.9,64.0,eor
3379,1989011507,10,5.7,93.0,eor
3379,1989011514,10,6.2,89.0,eor
3379,1989011521,10,3.8,88.0,eor
3379,1989011607,10,0.1,96.0,eor
3379,1989011614,10,4.8,83.0,eor
3379,1989011621,10,0.5,97.0,eor
3379,1989011707,10,-1.8,95.0,eor
3379,1989011714,10,2.0,78.0,eor
3379,1989011721,10,0.2,91.0,eor
3379,1989011807,10,1.4,87.0,eor
3379,1989011814,10,4.2,71.0,eor
3379,1989011821,10,2.1,86.0,eor
3379,1989011907,10,0.2,90.0,eor
3379,1989011914,10,1.4,82.0,eor
3379,1989011921,10,0.2,91.0,eor
3379,1989012007,10,-1.0,89.0,eor
3379,1989012014,10,5.4,61.0,eor
3379,1989012021,10,-0.1,88.0,eor
3379,1989012107,10,-2.2,90.0,eor
3379,1989012114,10,7.6,56.0,eor
3379,1989012121,10,0.3,91.0,eor
3379,1989012207,10,-1.1,94.0,eor
3379,1989012214,10,3.7,82.0,eor
3379,1989012221,10,3.4,86.0,eor
3379,1989012307,10,1.8,90.0,eor
3379,1989012314,10,1.6,84.0,eor
3379,1989012321,10,0.3,90.0,eor
3379,1989012407,10,-1.2,94.0,eor
3379,1989012414,10,-0.6,86.0,eor
3379,1989012421,10,-1.6,86.0,eor
3379,1989012507,10,-2.3,90.0,eor
3379,1989012514,10,3.3,62.0,eor
3379,1989012521,10,-2.0,90.0,eor
3379,1989012607,10,-3.7,97.0,eor
3379,1989012614,10,-1.0,81.0,eor
3379,1989012621,10,-2.3,92.0,eor
3379,1989012707,10,-3.7,95.0,eor
3379,1989012714,10,-1.7,89.0,eor
3379,1989012721,10,-3.1,93.0,eor
3379,1989012807,10,-3.8,94.0,eor
3379,1989012814,10,3.7,57.0,eor
3379,1989012821,10,-1.6,93.0,eor
3379,1989012907,10,-3.8,94.0,eor
3379,1989012914,10,2.7,72.0,eor
3379,1989012921,10,-2.0,94.0,eor
3379,1989013007,10,-3.9,96.0,eor
3379,1989013014,10,-1.2,86.0,eor
3379,1989013021,10,-2.0,92.0,eor
3379,1989013107,10,-4.4,92.0,eor
3379,1989013114,10,0.3,74.0,eor
3379,1989013121,10,-2.0,94.0,eor
3379,1989020107,10,-3.0,95.0,eor
3379,1989020114,10,4.1,67.0,eor
3379,1989020121,10,-1.2,96.0,eor
3379,1989020207,10,-3.5,95.0,eor
3379,1989020214,10,3.3,60.0,eor
3379,1989020221,10,-1.7,95.0,eor
3379,1989020307,10,-2.8,95.0,eor
3379,1989020314,10,1.4,76.0,eor
3379,1989020321,10,-1.9,94.0,eor
3379,1989020407,10,-3.0,97.0,eor
3379,1989020414,10,4.2,66.0,eor
3379,1989020421,10,-2.2,96.0,eor
3379,1989020507,10,-2.8,84.0,eor
3379,1989020514,10,8.5,40.0,eor
3379,1989020521,10,6.3,58.0,eor
3379,1989020607,10,6.2,76.0,eor
3379,1989020614,10,11.5,53.0,eor
3379,1989020621,10,4.2,90.0,eor
3379,1989020707,10,0.0,91.0,eor
3379,1989020714,10,9.8,61.0,eor
3379,1989020721,10,3.7,90.0,eor
3379,1989020807,10,-0.4,93.0,eor
3379,1989020814,10,9.9,49.0,eor
3379,1989020821,10,1.3,92.0,eor
3379,1989020907,10,-0.8,95.0,eor
3379,1989020914,10,1.1,85.0,eor
3379,1989020921,10,-1.1,94.0,eor
3379,1989021007,10,-1.4,96.0,eor
3379,1989021014,10,2.7,72.0,eor
3379,1989021021,10,0.8,90.0,eor
3379,1989021107,10,-1.0,94.0,eor
3379,1989021114,10,4.1,72.0,eor
3379,1989021121,10,-0.2,96.0,eor
3379,1989021207,10,-2.3,94.0,eor
3379,1989021214,10,9.8,43.0,eor
3379,1989021221,10,6.7,73.0,eor
3379,1989021307,10,1.9,90.0,eor
3379,1989021314,10,4.1,64.0,eor
3379,1989021321,10,1.0,88.0,eor
3379,1989021407,10,3.1,85.0,eor
3379,1989021414,10,2.6,91.0,eor
3379,1989021421,10,1.2,88.0,eor
3379,1989021507,10,1.2,74.0,eor
3379,1989021514,10,6.1,46.0,eor
3379,1989021521,10,5.8,43.0,eor
3379,1989021607,10,2.8,89.0,eor
3379,1989021614,10,3.5,85.0,eor
3379,1989021621,10,2.7,89.0,eor
3379,1989021707,10,1.2,74.0,eor
3379,1989021714,10,6.2,49.0,eor
3379,1989021721,10,3.2,76.0,eor
3379,1989021807,10,5.2,85.0,eor
3379,1989021814,10,7.0,82.0,eor
3379,1989021821,10,7.2,90.0,eor
3379,1989021907,10,10.1,67.0,eor
3379,1989021914,10,12.2,61.0,eor
3379,1989021921,10,11.5,69.0,eor
3379,1989022007,10,11.0,60.0,eor
3379,1989022014,10,11.7,72.0,eor
3379,1989022021,10,7.8,91.0,eor
3379,1989022107,10,6.0,91.0,eor
3379,1989022114,10,5.2,92.0,eor
3379,1989022121,10,3.3,92.0,eor
3379,1989022207,10,3.2,94.0,eor
3379,1989022214,10,8.9,83.0,eor
3379,1989022221,10,7.0,90.0,eor
3379,1989022307,10,2.5,95.0,eor
3379,1989022314,10,12.5,55.0,eor
3379,1989022321,10,9.0,73.0,eor
3379,1989022407,10,1.9,98.0,eor
3379,1989022414,10,9.2,69.0,eor
3379,1989022421,10,9.1,60.0,eor
3379,1989022507,10,3.1,88.0,eor
3379,1989022514,10,10.4,53.0,eor
3379,1989022521,10,7.7,53.0,eor
3379,1989022607,10,2.3,91.0,eor
3379,1989022614,10,5.8,54.0,eor
3379,1989022621,10,2.7,58.0,eor
3379,1989022707,10,1.4,89.0,eor
3379,1989022714,10,5.0,54.0,eor
3379,1989022721,10,4.1,66.0,eor
3379,1989022807,10,2.5,74.0,eor
3379,1989022814,10,4.3,72.0,eor
3379,1989022821,10,2.0,75.0,eor
3379,1989030107,10,1.7,84.0,eor
3379,1989030114,10,8.1,41.0,eor
3379,1989030121,10,4.4,57.0,eor
3379,1989030207,10,3.9,70.0,eor
3379,1989030214,10,7.4,51.0,eor
3379,1989030221,10,4.2,90.0,eor
3379,1989030307,10,8.1,67.0,eor
3379,1989030314,10,10.0,50.0,eor
3379,1989030321,10,5.3,88.0,eor
3379,1989030407,10,5.1,93.0,eor
3379,1989030414,10,8.0,73.0,eor
3379,1989030421,10,6.2,85.0,eor
3379,1989030507,10,2.4,86.0,eor
3379,1989030514,10,13.8,41.0,eor
3379,1989030521,10,8.9,62.0,eor
3379,1989030607,10,4.3,80.0,eor
3379,1989030614,10,15.1,53.0,eor
3379,1989030621,10,9.4,60.0,eor
3379,1989030707,10,3.0,89.0,eor
3379,1989030714,10,18.6,33.0,eor
3379,1989030721,10,10.6,79.0,eor
3379,1989030807,10,7.6,86.0,eor
3379,1989030814,10,8.1,56.0,eor
3379,1989030821,10,4.1,73.0,eor
3379,1989030907,10,3.0,88.0,eor
3379,1989030914,10,8.2,47.0,eor
3379,1989030921,10,5.6,52.0,eor
3379,1989031007,10,2.7,77.0,eor
3379,1989031014,10,11.8,43.0,eor
3379,1989031021,10,9.3,71.0,eor
3379,1989031107,10,6.3,71.0,eor
3379,1989031114,10,16.4,38.0,eor
3379,1989031121,10,9.5,69.0,eor
3379,1989031207,10,8.2,69.0,eor
3379,1989031214,10,14.3,49.0,eor
3379,1989031221,10,10.1,79.0,eor
3379,1989031307,10,9.2,66.0,eor
3379,1989031314,10,18.8,38.0,eor
3379,1989031321,10,6.2,87.0,eor
3379,1989031407,10,3.6,90.0,eor
3379,1989031414,10,7.8,45.0,eor
3379,1989031421,10,4.1,63.0,eor
3379,1989031507,10,4.7,63.0,eor
3379,1989031514,10,9.1,70.0,eor
3379,1989031521,10,8.6,85.0,eor
3379,1989031607,10,7.6,94.0,eor
3379,1989031614,10,12.1,68.0,eor
3379,1989031621,10,10.0,78.0,eor
3379,1989031707,10,8.3,87.0,eor
3379,1989031714,10,11.5,76.0,eor
3379,1989031721,10,6.6,93.0,eor
3379,1989031807,10,3.4,94.0,eor
3379,1989031814,10,2.8,95.0,eor
3379,1989031821,10,2.4,95.0,eor
3379,1989031907,10,1.4,95.0,eor
3379,1989031914,10,6.0,72.0,eor
3379,1989031921,10,4.0,91.0,eor
3379,1989032007,10,2.0,95.0,eor
3379,1989032014,10,14.0,44.0,eor
3379,1989032021,10,7.8,60.0,eor
3379,1989032107,10,5.4,81.0,eor
3379,1989032114,10,9.1,55.0,eor
3379,1989032121,10,5.6,65.0,eor
3379,1989032207,10,6.5,73.0,eor
3379,1989032214,10,11.5,66.0,eor
3379,1989032221,10,10.0,72.0,eor
3379,1989032307,10,6.6,78.0,eor
3379,1989032314,10,5.8,52.0,eor
3379,1989032321,10,2.2,77.0,eor
3379,1989032407,10,0.8,70.0,eor
3379,1989032414,10,9.3,38.0,eor
3379,1989032421,10,7.6,56.0,eor
3379,1989032507,10,9.4,59.0,eor
3379,1989032514,10,11.7,64.0,eor
3379,1989032521,10,10.7,71.0,eor
3379,1989032607,10,7.3,86.0,eor
3379,1989032614,10,15.0,42.0,eor
3379,1989032621,10,10.3,56.0,eor
3379,1989032707,10,5.5,90.0,eor
3379,1989032714,10,19.6,35.0,eor
3379,1989032721,10,12.7,56.0,eor
3379,1989032807,10,8.1,79.0,eor
3379,1989032814,10,22.3,32.0,eor
3379,1989032821,10,14.4,58.0,eor
3379,1989032907,10,12.2,57.0,eor
3379,1989032914,10,22.3,30.0,eor
3379,1989032921,10,15.8,59.0,eor
3379,1989033007,10,11.8,71.0,eor
3379,1989033014,10,23.0,29.0,eor
3379,1989033021,10,15.7,55.0,eor
3379,1989033107,10,11.4,59.0,eor
3379,1989033114,10,22.7,27.0,eor
3379,1989033121,10,16.0,56.0,eor
3379,1989040107,10,11.1,74.0,eor
3379,1989040114,10,13.3,80.0,eor
3379,1989040121,10,9.2,98.0,eor
3379,1989040207,10,4.5,94.0,eor
3379,1989040214,10,6.7,94.0,eor
3379,1989040221,10,5.2,92.0,eor
3379,1989040307,10,4.4,93.0,eor
3379,1989040314,10,6.4,91.0,eor
3379,1989040321,10,3.8,93.0,eor
3379,1989040407,10,4.5,96.0,eor
3379,1989040414,10,8.2,81.0,eor
3379,1989040421,10,9.9,92.0,eor
3379,1989040507,10,9.8,84.0,eor
3379,1989040514,10,7.8,78.0,eor
3379,1989040521,10,7.8,71.0,eor
3379,1989040607,10,7.4,63.0,eor
3379,1989040614,10,10.2,50.0,eor
3379,1989040621,10,6.6,77.0,eor
3379,1989040707,10,5.9,72.0,eor
3379,1989040714,10,13.8,37.0,eor
3379,1989040721,10,10.7,58.0,eor
3379,1989040807,10,5.2,75.0,eor
3379,1989040814,10,14.2,49.0,eor
3379,1989040821,10,9.9,70.0,eor
3379,1989040907,10,7.0,85.0,eor
3379,1989040914,10,14.6,47.0,eor
3379,1989040921,10,10.9,70.0,eor
3379,1989041007,10,9.1,65.0,eor
3379,1989041014,10,16.8,57.0,eor
3379,1989041021,10,12.2,77.0,eor
3379,1989041107,10,9.6,80.0,eor
3379,1989041114,10,18.7,43.0,eor
3379,1989041121,10,14.6,45.0,eor
3379,1989041207,10,12.0,53.0,eor
3379,1989041214,10,23.7,26.0,eor
3379,1989041221,10,15.8,38.0,eor
3379,1989041307,10,7.6,94.0,eor
3379,1989041314,10,7.8,90.0,eor
3379,1989041321,10,6.3,87.0,eor
3379,1989041407,10,6.0,95.0,eor
3379,1989041414,10,6.2,95.0,eor
3379,1989041421,10,5.5,86.0,eor
3379,1989041507,10,5.2,96.0,eor
3379,1989041514,10,6.0,91.0,eor
3379,1989041521,10,6.0,93.0,eor
3379,1989041607,10,6.0,93.0,eor
3379,1989041614,10,15.2,51.0,eor
3379,1989041621,10,8.4,78.0,eor
3379,1989041707,10,7.6,91.0,eor
3379,1989041714,10,5.1,92.0,eor
3379,1989041721,10,3.4,94.0,eor
3379,1989041807,10,4.1,88.0,eor
3379,1989041814,10,8.2,57.0,eor
3379,1989041821,10,5.5,88.0,eor
3379,1989041907,10,5.9,83.0,eor
3379,1989041914,10,10.6,63.0,eor
3379,1989041921,10,7.5,69.0,eor
3379,1989042007,10,6.6,90.0,eor
3379,1989042014,10,12.8,52.0,eor
3379,1989042021,10,8.8,89.0,eor
3379,1989042107,10,8.2,85.0,eor
3379,1989042114,10,15.3,43.0,eor
3379,1989042121,10,5.7,93.0,eor
3379,1989042207,10,4.8,76.0,eor
3379,1989042214,10,8.5,52.0,eor
3379,1989042221,10,6.4,70.0,eor
3379,1989042307,10,3.3,96.0,eor
3379,1989042314,10,7.7,66.0,eor
3379,1989042321,10,6.6,70.0,eor
3379,1989042407,10,5.4,76.0,eor
3379,1989042414,10,17.5,31.0,eor
3379,1989042421,10,12.7,50.0,eor
3379,1989042507,10,9.3,63.0,eor
3379,1989042514,10,17.5,36.0,eor
3379,1989042521,10,13.9,72.0,eor
3379,1989042607,10,13.4,51.0,eor
3379,1989042614,10,22.2,30.0,eor
3379,1989042621,10,10.7,90.0,eor
3379,1989042707,10,3.5,85.0,eor
3379,1989042714,10,5.4,72.0,eor
3379,1989042721,10,5.0,77.0,eor
3379,1989042807,10,1.3,92.0,eor
3379,1989042814,10,3.3,90.0,eor
3379,1989042821,10,2.1,95.0,eor
3379,1989042907,10,2.4,89.0,eor
3379,1989042914,10,5.2,82.0,eor
3379,1989042921,10,4.4,86.0,eor
3379,1989043007,10,2.8,95.0,eor
3379,1989043014,10,5.5,82.0,eor
3379,1989043021,10,5.9,82.0,eor
3379,1989050107,10,5.0,87.0,eor
3379,1989050114,10,9.0,63.0,eor
3379,1989050121,10,7.5,76.0,eor
3379,1989050207,10,7.2,73.0,eor
3379,1989050214,10,16.1,33.0,eor
3379,1989050221,10,10.6,58.0,eor
3379,1989050307,10,10.0,69.0,eor
3379,1989050314,10,17.6,54.0,eor
3379,1989050321,10,14.8,62.0,eor
3379,1989050407,10,9.1,94.0,eor
3379,1989050414,10,17.8,50.0,eor
3379,1989050421,10,13.4,66.0,eor
3379,1989050507,10,10.9,78.0,eor
3379,1989050514,10,19.4,39.0,eor
3379,1989050521,10,15.8,55.0,eor
3379,1989050607,10,14.1,69.0,eor
3379,1989050614,10,15.7,53.0,eor
3379,1989050621,10,8.5,45.0,eor
3379,1989050707,10,5.5,68.0,eor
3379,1989050714,10,12.9,41.0,eor
3379,1989050721,10,9.9,42.0,eor
3379,1989050807,10,7.8,52.0,eor
3379,1989050814,10,16.4,32.0,eor
3379,1989050821,10,13.0,50.0,eor
3379,1989050907,10,10.6,59.0,eor
3379,1989050914,10,22.9,27.0,eor
3379,1989050921,10,17.0,48.0,eor
3379,1989051007,10,17.0,65.0,eor
3379,1989051014,10,16.9,60.0,eor
3379,1989051021,10,12.2,87.0,eor
3379,1989051107,10,13.7,78.0,eor
3379,1989051114,10,19.2,45.0,eor
3379,1989051121,10,14.5,80.0,eor
3379,1989051207,10,12.4,83.0,eor
3379,1989051214,10,13.9,92.0,eor
3379,1989051221,10,11.7,93.0,eor
3379,1989051307,10,11.1,81.0,eor
3379,1989051314,10,15.9,50.0,eor
3379,1989051321,10,11.6,80.0,eor
3379,1989051407,10,8.5,95.0,eor
3379,1989051414,10,9.8,79.0,eor
3379,1989051421,10,7.7,92.0,eor
3379,1989051507,10,9.4,87.0,eor
3379,1989051514,10,13.9,53.0,eor
3379,1989051521,10,10.4,69.0,eor
3379,1989051607,10,9.8,69.0,eor
3379,1989051614,10,16.1,50.0,eor
3379,1989051621,10,13.7,62.0,eor
3379,1989051707,10,13.3,68.0,eor
3379,1989051714,10,20.0,47.0,eor
3379,1989051721,10,17.4,60.0,eor
3379,1989051807,10,15.3,69.0,eor
3379,1989051814,10,22.2,34.0,eor
3379,1989051821,10,18.2,47.0,eor
3379,1989051907,10,14.2,73.0,eor
3379,1989051914,10,22.4,45.0,eor
3379,1989051921,10,17.5,67.0,eor
3379,1989052007,10,14.6,80.0,eor
3379,1989052014,10,22.1,41.0,eor
3379,1989052021,10,18.1,60.0,eor
3379,1989052107,10,15.3,68.0,eor
3379,1989052114,10,21.3,45.0,eor
3379,1989052121,10,16.9,65.0,eor
3379,1989052207,10,14.9,75.0,eor
3379,1989052214,10,20.5,38.0,eor
3379,1989052221,10,15.2,48.0,eor
3379,1989052307,10,12.6,55.0,eor
3379,1989052314,10,21.6,37.0,eor
3379,1989052321,10,15.5,43.0,eor
3379,1989052407,10,12.3,58.0,eor
3379,1989052414,10,21.7,34.0,eor
3379,1989052421,10,17.6,41.0,eor
3379,1989052507,10,13.4,59.0,eor
3379,1989052514,10,23.7,39.0,eor
3379,1989052521,10,18.0,63.0,eor
3379,1989052607,10,15.1,62.0,eor
3379,1989052614,10,24.3,30.0,eor
3379,1989052621,10,18.5,48.0,eor
3379,1989052707,10,16.6,62.0,eor
3379,1989052714,10,24.5,33.0,eor
3379,1989052721,10,18.4,51.0,eor
3379,1989052807,10,16.3,71.0,eor
3379,1989052814,10,24.1,32.0,eor
3379,1989052821,10,20.2,40.0,eor
3379,1989052907,10,16.4,72.0,eor
3379,1989052914,10,22.1,43.0,eor
3379,1989052921,10,13.9,94.0,eor
3379,1989053007,10,15.6,75.0,eor
3379,1989053014,10,19.0,54.0,eor
3379,1989053021,10,13.7,82.0,eor
3379,1989053107,10,12.0,92.0,eor
3379,1989053114,10,13.1,83.0,eor
3379,1989053121,10,13.1,81.0,eor
3379,1989060107,10,14.4,75.0,eor
3379,1989060114,10,19.7,50.0,eor
3379,1989060121,10,12.3,94.0,eor
3379,1989060207,10,10.1,93.0,eor
3379,1989060214,10,16.6,44.0,eor
3379,1989060221,10,14.0,57.0,eor
3379,1989060307,10,13.4,67.0,eor
3379,1989060314,10,9.3,92.0,eor
3379,1989060321,10,9.8,94.0,eor
3379,1989060407,10,8.9,86.0,eor
3379,1989060414,10,12.8,55.0,eor
3379,1989060421,10,11.1,73.0,eor
3379,1989060507,10,9.9,78.0,eor
