STATIONS_ID,MESS_DATUM,QN_4,DK_TER,FK_TER,eor
3088,1900021221,5,24,3,eor
3088,1900021307,5,24,3,eor
3088,1900021314,5,24,3,eor
3088,1900021321,5,30,2,eor
3088,1900021407,5,6,4,eor
3088,1900021414,5,6,5,eor
3088,1900021421,5,6,2,eor
3088,1900021507,5,24,2,eor
3088,1900021514,5,22,2,eor
3088,1900021521,5,12,2,eor
3088,1900021607,5,10,6,eor
3088,1900021614,5,10,8,eor
3088,1900021621,5,24,6,eor
3088,1900021707,5,16,6,eor
3088,1900021714,5,16,6,eor
3088,1900021721,5,20,4,eor
3088,1900021807,5,22,6,eor
3088,1900021814,5,22,6,eor
3088,1900021821,5,20,5,eor
3088,1900021907,5,18,4,eor
3088,1900021914,5,18,4,eor
3088,1900021921,5,18,4,eor
3088,1900022007,5,20,5,eor
3088,1900022014,5,20,5,eor
3088,1900022021,5,20,3,eor
3088,1900022107,5,20,5,eor
3088,1900022114,5,20,4,eor
3088,1900022121,5,20,3,eor
3088,1900022207,5,24,3,eor
3088,1900022214,5,20,4,eor
3088,1900022221,5,20,4,eor
3088,1900022307,5,20,4,eor
3088,1900022314,5,20,4,eor
3088,1900022321,5,22,4,eor
3088,1900022407,5,20,4,eor
3088,1900022414,5,16,3,eor
3088,1900022421,5,16,3,eor
3088,1900022507,5,20,3,eor
3088,1900022514,5,16,3,eor
3088,1900022521,5,0,0,eor
3088,1900022607,5,0,0,eor
3088,1900022614,5,4,2,eor
3088,1900022621,5,4,3,eor
3088,1900022707,5,32,3,eor
3088,1900022714,5,4,4,eor
3088,1900022721,5,32,3,eor
3088,1900022807,5,32,5,eor
3088,1900022814,5,32,5,eor
3088,1900022821,5,32,6,eor
3088,1900030107,5,32,6,eor
3088,1900030114,5,32,6,eor
3088,1900030121,5,30,7,eor
3088,1900030207,5,30,5,eor
3088,1900030214,5,30,5,eor
3088,1900030221,5,32,4,eor
3088,1900030307,5,2,4,eor
3088,1900030314,5,2,4,eor
3088,1900030321,5,4,6,eor
3088,1900030407,5,4,5,eor
3088,1900030414,5,4,4,eor
3088,1900030421,5,4,4,eor
3088,1900030507,5,4,4,eor
3088,1900030514,5,4,4,eor
3088,1900030521,5,28,2,eor
3088,1900030607,5,22,4,eor
3088,1900030614,5,22,4,eor
3088,1900030621,5,24,4,eor
3088,1900030707,5,26,3,eor
3088,1900030714,5,26,4,eor
3088,1900030721,5,32,3,eor
3088,1900030807,5,4,2,eor
3088,1900030814,5,22,3,eor
3088,1900030821,5,24,2,eor
3088,1900030907,5,28,3,eor
3088,1900030914,5,26,2,eor
3088,1900030921,5,4,2,eor
3088,1900031007,5,4,2,eor
3088,1900031014,5,4,2,eor
3088,1900031021,5,0,0,eor
3088,1900031107,5,0,0,eor
3088,1900031114,5,4,2,eor
3088,1900031121,5,0,0,eor
3088,1900031207,5,4,2,eor
3088,1900031214,5,4,2,eor
3088,1900031221,5,28,3,eor
3088,1900031307,5,26,6,eor
3088,1900031314,5,28,7,eor
3088,1900031321,5,28,6,eor
3088,1900031407,5,30,4,eor
3088,1900031414,5,30,4,eor
3088,1900031421,5,28,4,eor
3088,1900031507,5,0,0,eor
3088,1900031514,5,24,4,eor
3088,1900031521,5,20,3,eor
3088,1900031607,5,20,4,eor
3088,1900031614,5,20,4,eor
3088,1900031621,5,22,4,eor
3088,1900031707,5,24,4,eor
3088,1900031714,5,22,4,eor
3088,1900031721,5,20,2,eor
3088,1900031807,5,20,3,eor
3088,1900031814,5,20,3,eor
3088,1900031821,5,20,2,eor
3088,1900031907,5,18,2,eor
3088,1900031914,5,16,3,eor
3088,1900031921,5,22,3,eor
3088,1900032007,5,24,3,eor
3088,1900032014,5,14,3,eor
3088,1900032021,5,12,3,eor
3088,1900032107,5,12,4,eor
3088,1900032114,5,12,4,eor
3088,1900032121,5,12,5,eor
3088,1900032207,5,8,4,eor
3088,1900032214,5,8,5,eor
3088,1900032221,5,8,5,eor
3088,1900032307,5,8,5,eor
3088,1900032314,5,10,4,eor
3088,1900032321,5,8,4,eor
3088,1900032407,5,8,5,eor
3088,1900032414,5,8,5,eor
3088,1900032421,5,8,4,eor
3088,1900032507,5,16,2,eor
3088,1900032514,5,28,2,eor
3088,1900032521,5,0,0,eor
3088,1900032607,5,16,2,eor
3088,1900032614,5,16,2,eor
3088,1900032621,5,16,2,eor
3088,1900032707,5,16,2,eor
3088,1900032714,5,16,3,eor
3088,1900032721,5,16,3,eor
3088,1900032807,5,16,3,eor
3088,1900032814,5,16,3,eor
3088,1900032821,5,8,2,eor
3088,1900032907,5,0,0,eor
3088,1900032914,5,32,2,eor
3088,1900032921,5,8,2,eor
3088,1900033007,5,0,0,eor
3088,1900033014,5,8,2,eor
3088,1900033021,5,28,2,eor
3088,1900033107,5,28,3,eor
3088,1900033114,5,28,4,eor
3088,1900033121,5,28,4,eor
3088,1900040107,5,28,3,eor
3088,1900040114,5,28,3,eor
3088,1900040121,5,28,3,eor
3088,1900040207,5,28,4,eor
3088,1900040214,5,4,4,eor
3088,1900040221,5,4,2,eor
3088,1900040307,5,0,0,eor
3088,1900040314,5,8,3,eor
3088,1900040321,5,10,4,eor
3088,1900040407,5,12,4,eor
3088,1900040414,5,12,7,eor
3088,1900040421,5,12,6,eor
3088,1900040507,5,12,5,eor
3088,1900040514,5,12,5,eor
3088,1900040521,5,12,3,eor
3088,1900040607,5,10,4,eor
3088,1900040614,5,10,4,eor
3088,1900040621,5,8,3,eor
3088,1900040707,5,4,4,eor
3088,1900040714,5,4,4,eor
3088,1900040721,5,8,7,eor
3088,1900040807,5,8,5,eor
3088,1900040814,5,8,5,eor
3088,1900040821,5,8,4,eor
3088,1900040907,5,24,3,eor
3088,1900040914,5,24,3,eor
3088,1900040921,5,28,3,eor
3088,1900041007,5,20,3,eor
3088,1900041014,5,20,3,eor
3088,1900041021,5,0,0,eor
3088,1900041107,5,20,3,eor
3088,1900041114,5,20,7,eor
3088,1900041121,5,20,4,eor
3088,1900041207,5,18,4,eor
3088,1900041214,5,22,5,eor
3088,1900041221,5,28,6,eor
3088,1900041307,5,24,6,eor
3088,1900041314,5,24,6,eor
3088,1900041321,5,24,7,eor
3088,1900041407,5,28,7,eor
3088,1900041414,5,28,7,eor
3088,1900041421,5,28,6,eor
3088,1900041507,5,24,6,eor
3088,1900041514,5,22,6,eor
3088,1900041521,5,22,5,eor
3088,1900041607,5,22,5,eor
3088,1900041614,5,24,6,eor
3088,1900041621,5,24,5,eor
3088,1900041707,5,28,5,eor
3088,1900041714,5,28,5,eor
3088,1900041721,5,0,0,eor
3088,1900041807,5,28,5,eor
3088,1900041814,5,28,5,eor
3088,1900041821,5,28,4,eor
3088,1900041907,5,24,5,eor
3088,1900041914,5,26,5,eor
3088,1900041921,5,0,0,eor
3088,1900042007,5,28,3,eor
3088,1900042014,5,28,4,eor
3088,1900042021,5,0,0,eor
3088,1900042107,5,28,3,eor
3088,1900042114,5,24,3,eor
3088,1900042121,5,0,0,eor
3088,1900042207,5,4,3,eor
3088,1900042214,5,32,3,eor
3088,1900042221,5,32,3,eor
3088,1900042307,5,4,2,eor
3088,1900042314,5,6,4,eor
3088,1900042321,5,6,4,eor
3088,1900042407,5,8,3,eor
3088,1900042414,5,24,3,eor
3088,1900042421,5,0,0,eor
3088,1900042507,5,24,4,eor
3088,1900042514,5,24,6,eor
3088,1900042521,5,0,0,eor
3088,1900042607,5,30,4,eor
3088,1900042614,5,28,4,eor
3088,1900042621,5,26,4,eor
3088,1900042707,5,28,5,eor
3088,1900042714,5,24,4,eor
3088,1900042721,5,0,0,eor
3088,1900042807,5,32,2,eor
3088,1900042814,5,28,2,eor
3088,1900042821,5,28,2,eor
3088,1900042907,5,22,4,eor
3088,1900042914,5,28,4,eor
3088,1900042921,5,26,3,eor
3088,1900043007,5,32,2,eor
3088,1900043014,5,28,3,eor
3088,1900043021,5,4,3,eor
3088,1900050107,5,24,6,eor
3088,1900050114,5,24,4,eor
3088,1900050121,5,28,3,eor
3088,1900050207,5,16,3,eor
3088,1900050214,5,12,3,eor
3088,1900050221,5,12,2,eor
3088,1900050307,5,12,3,eor
3088,1900050314,5,16,4,eor
3088,1900050321,5,24,4,eor
3088,1900050407,5,26,5,eor
3088,1900050414,5,26,5,eor
3088,1900050421,5,8,3,eor
3088,1900050507,5,24,3,eor
3088,1900050514,5,12,3,eor
3088,1900050521,5,12,3,eor
3088,1900050607,5,8,3,eor
3088,1900050614,5,16,4,eor
3088,1900050621,5,16,4,eor
3088,1900050707,5,12,3,eor
3088,1900050714,5,16,4,eor
3088,1900050721,5,12,2,eor
3088,1900050807,5,6,2,eor
3088,1900050814,5,4,6,eor
3088,1900050821,5,4,4,eor
3088,1900050907,5,4,5,eor
3088,1900050914,5,4,7,eor
3088,1900050921,5,4,8,eor
3088,1900051007,5,4,5,eor
3088,1900051014,5,4,5,eor
3088,1900051021,5,4,4,eor
3088,1900051107,5,8,4,eor
3088,1900051114,5,8,4,eor
3088,1900051121,5,4,4,eor
3088,1900051207,5,32,4,eor
3088,1900051214,5,6,4,eor
3088,1900051221,5,4,3,eor
3088,1900051307,5,6,3,eor
3088,1900051314,5,24,3,eor
3088,1900051321,5,32,3,eor
3088,1900051407,5,32,3,eor
3088,1900051414,5,32,3,eor
3088,1900051421,5,32,3,eor
3088,1900051507,5,2,3,eor
3088,1900051514,5,32,4,eor
3088,1900051521,5,32,3,eor
3088,1900051607,5,32,3,eor
3088,1900051614,5,32,4,eor
3088,1900051621,5,32,3,eor
3088,1900051707,5,28,3,eor
3088,1900051714,5,28,4,eor
3088,1900051721,5,26,3,eor
3088,1900051807,5,26,3,eor
3088,1900051814,5,28,4,eor
3088,1900051821,5,24,3,eor
3088,1900051907,5,24,6,eor
3088,1900051914,5,24,7,eor
3088,1900051921,5,24,8,eor
3088,1900052007,5,28,6,eor
3088,1900052014,5,26,6,eor
3088,1900052021,5,26,3,eor
3088,1900052107,5,24,3,eor
3088,1900052114,5,24,4,eor
3088,1900052121,5,24,3,eor
3088,1900052207,5,16,4,eor
3088,1900052214,5,16,4,eor
3088,1900052221,5,16,2,eor
3088,1900052307,5,18,3,eor
3088,1900052314,5,20,3,eor
3088,1900052321,5,16,3,eor
3088,1900052407,5,0,0,eor
3088,1900052414,5,24,3,eor
3088,1900052421,5,0,0,eor
3088,1900052507,5,24,3,eor
3088,1900052514,5,28,3,eor
3088,1900052521,5,28,3,eor
3088,1900052607,5,26,3,eor
3088,1900052614,5,32,4,eor
3088,1900052621,5,4,3,eor
3088,1900052707,5,32,2,eor
3088,1900052714,5,28,3,eor
3088,1900052721,5,8,1,eor
3088,1900052807,5,12,4,eor
3088,1900052814,5,18,4,eor
3088,1900052821,5,20,3,eor
3088,1900052907,5,20,3,eor
3088,1900052914,5,28,6,eor
3088,1900052921,5,24,3,eor
3088,1900053007,5,4,3,eor
3088,1900053014,5,32,6,eor
3088,1900053021,5,32,4,eor
3088,1900053107,5,2,6,eor
3088,1900053114,5,4,6,eor
3088,1900053121,5,4,6,eor
3088,1900060107,5,32,6,eor
3088,1900060114,5,32,5,eor
3088,1900060121,5,4,4,eor
3088,1900060207,5,4,4,eor
3088,1900060214,5,4,4,eor
3088,1900060221,5,4,3,eor
3088,1900060307,5,4,3,eor
3088,1900060314,5,4,5,eor
3088,1900060321,5,4,4,eor
3088,1900060407,5,32,4,eor
3088,1900060414,5,32,4,eor
3088,1900060421,5,32,3,eor
3088,1900060507,5,16,3,eor
3088,1900060514,5,6,3,eor
3088,1900060521,5,4,3,eor
3088,1900060607,5,8,3,eor
3088,1900060614,5,32,3,eor
3088,1900060621,5,0,0,eor
3088,1900060707,5,28,3,eor
3088,1900060714,5,28,4,eor
3088,1900060721,5,28,2,eor
3088,1900060807,5,24,3,eor
3088,1900060814,5,24,3,eor
3088,1900060821,5,24,3,eor
3088,1900060907,5,24,4,eor
3088,1900060914,5,24,6,eor
3088,1900060921,5,28,3,eor
3088,1900061007,5,28,3,eor
3088,1900061014,5,32,3,eor
3088,1900061021,5,4,2,eor
3088,1900061107,5,4,2,eor
3088,1900061114,5,8,5,eor
3088,1900061121,5,6,3,eor
3088,1900061207,5,8,3,eor
3088,1900061214,5,8,6,eor
3088,1900061221,5,8,4,eor
3088,1900061307,5,8,5,eor
3088,1900061314,5,14,6,eor
3088,1900061321,5,12,2,eor
3088,1900061407,5,22,5,eor
3088,1900061414,5,22,6,eor
3088,1900061421,5,20,4,eor
3088,1900061507,5,24,5,eor
3088,1900061514,5,24,4,eor
3088,1900061521,5,24,3,eor
3088,1900061607,5,24,5,eor
3088,1900061614,5,28,6,eor
3088,1900061621,5,0,0,eor
3088,1900061707,5,28,3,eor
3088,1900061714,5,8,3,eor
3088,1900061721,5,0,0,eor
3088,1900061807,5,12,2,eor
3088,1900061814,5,4,3,eor
3088,1900061821,5,0,0,eor
3088,1900061907,5,24,3,eor
3088,1900061914,5,28,4,eor
3088,1900061921,5,28,3,eor
3088,1900062007,5,24,3,eor
3088,1900062014,5,16,5,eor
3088,1900062021,5,24,5,eor
3088,1900062107,5,22,4,eor
3088,1900062114,5,28,5,eor
3088,1900062121,5,0,0,eor
3088,1900062207,5,8,2,eor
3088,1900062214,5,20,6,eor
3088,1900062221,5,20,3,eor
3088,1900062307,5,24,6,eor
3088,1900062314,5,20,4,eor
3088,1900062321,5,28,3,eor
3088,1900062407,5,28,5,eor
3088,1900062414,5,28,6,eor
3088,1900062421,5,28,1,eor
3088,1900062507,5,16,3,eor
3088,1900062514,5,16,4,eor
3088,1900062521,5,16,3,eor
3088,1900062607,5,28,3,eor
3088,1900062614,5,28,4,eor
3088,1900062621,5,0,0,eor
3088,1900062707,5,28,4,eor
3088,1900062714,5,32,4,eor
3088,1900062721,5,32,3,eor
3088,1900062807,5,28,4,eor
3088,1900062814,5,28,4,eor
3088,1900062821,5,24,3,eor
3088,1900062907,5,32,3,eor
3088,1900062914,5,28,3,eor
3088,1900062921,5,32,3,eor
3088,1900063007,5,16,3,eor
3088,1900063014,5,26,3,eor
3088,1900063021,5,24,3,eor
3088,1900070107,5,20,3,eor
3088,1900070114,5,20,4,eor
3088,1900070121,5,0,0,eor
3088,1900070207,5,22,3,eor
3088,1900070214,5,20,4,eor
3088,1900070221,5,8,2,eor
3088,1900070307,5,20,4,eor
3088,1900070314,5,20,5,eor
3088,1900070321,5,18,1,eor
3088,1900070407,5,22,2,eor
3088,1900070414,5,28,4,eor
3088,1900070421,5,26,3,eor
3088,1900070507,5,20,2,eor
3088,1900070514,5,24,2,eor
3088,1900070521,5,0,0,eor
3088,1900070607,5,18,3,eor
3088,1900070614,5,0,0,eor
3088,1900070621,5,0,0,eor
3088,1900070707,5,20,3,eor
3088,1900070714,5,18,6,eor
3088,1900070721,5,22,4,eor
3088,1900070807,5,24,5,eor
3088,1900070814,5,24,6,eor
3088,1900070821,5,24,6,eor
3088,1900070907,5,28,6,eor
3088,1900070914,5,26,6,eor
3088,1900070921,5,28,3,eor
3088,1900071007,5,28,3,eor
3088,1900071014,5,32,4,eor
3088,1900071021,5,8,2,eor
3088,1900071107,5,14,2,eor
3088,1900071114,5,20,3,eor
3088,1900071121,5,8,3,eor
3088,1900071207,5,8,3,eor
3088,1900071214,5,8,4,eor
3088,1900071221,5,8,2,eor
3088,1900071307,5,10,3,eor
3088,1900071314,5,8,2,eor
3088,1900071321,5,0,0,eor
3088,1900071407,5,12,2,eor
3088,1900071414,5,16,4,eor
3088,1900071421,5,0,0,eor
3088,1900071507,5,0,0,eor
3088,1900071514,5,0,0,eor
3088,1900071521,5,10,2,eor
3088,1900071607,5,10,2,eor
3088,1900071614,5,10,2,eor
3088,1900071621,5,0,0,eor
3088,1900071707,5,20,3,eor
3088,1900071714,5,24,4,eor
3088,1900071721,5,24,5,eor
3088,1900071807,5,20,3,eor
3088,1900071814,5,24,3,eor
3088,1900071821,5,0,0,eor
3088,1900071907,5,24,4,eor
3088,1900071914,5,18,3,eor
3088,1900071921,5,0,0,eor
3088,1900072007,5,0,0,eor
3088,1900072014,5,0,0,eor
3088,1900072021,5,0,0,eor
3088,1900072107,5,6,2,eor
3088,1900072114,5,6,3,eor
3088,1900072121,5,4,4,eor
3088,1900072207,5,24,3,eor
3088,1900072214,5,24,5,eor
3088,1900072221,5,24,3,eor
3088,1900072307,5,28,4,eor
3088,1900072314,5,26,3,eor
3088,1900072321,5,24,4,eor
3088,1900072407,5,24,3,eor
3088,1900072414,5,24,3,eor
3088,1900072421,5,20,3,eor
3088,1900072507,5,20,3,eor
3088,1900072514,5,20,3,eor
3088,1900072521,5,0,0,eor
3088,1900072607,5,20,3,eor
3088,1900072614,5,20,5,eor
3088,1900072621,5,28,4,eor
3088,1900072707,5,28,4,eor
3088,1900072714,5,28,4,eor
3088,1900072721,5,32,2,eor
3088,1900072807,5,26,3,eor
3088,1900072814,5,16,4,eor
3088,1900072821,5,8,2,eor
3088,1900072907,5,10,3,eor
3088,1900072914,5,8,4,eor
3088,1900072921,5,8,3,eor
3088,1900073007,5,24,3,eor
3088,1900073014,5,22,6,eor
3088,1900073021,5,24,4,eor
3088,1900073107,5,24,6,eor
3088,1900073114,5,24,7,eor
3088,1900073121,5,24,4,eor
3088,1900080107,5,20,3,eor
3088,1900080114,5,20,4,eor
3088,1900080121,5,20,2,eor
3088,1900080207,5,24,7,eor
3088,1900080214,5,24,7,eor
3088,1900080221,5,20,5,eor
3088,1900080307,5,24,3,eor
3088,1900080314,5,24,3,eor
3088,1900080321,5,20,4,eor
3088,1900080407,5,22,7,eor
3088,1900080414,5,20,6,eor
3088,1900080421,5,20,6,eor
3088,1900080507,5,20,5,eor
3088,1900080514,5,24,7,eor
3088,1900080521,5,20,3,eor
3088,1900080607,5,16,4,eor
3088,1900080614,5,16,4,eor
3088,1900080621,5,20,5,eor
3088,1900080707,5,24,7,eor
3088,1900080714,5,22,6,eor
3088,1900080721,5,24,3,eor
3088,1900080807,5,20,3,eor
3088,1900080814,5,20,3,eor
3088,1900080821,5,20,3,eor
3088,1900080907,5,24,4,eor
3088,1900080914,5,24,4,eor
3088,1900080921,5,0,0,eor
3088,1900081007,5,12,4,eor
3088,1900081014,5,12,3,eor
3088,1900081021,5,0,0,eor
3088,1900081107,5,28,4,eor
3088,1900081114,5,28,4,eor
3088,1900081121,5,28,3,eor
3088,1900081207,5,28,4,eor
3088,1900081214,5,26,5,eor
3088,1900081221,5,28,3,eor
3088,1900081307,5,26,4,eor
3088,1900081314,5,26,3,eor
3088,1900081321,5,26,2,eor
3088,1900081407,5,28,4,eor
3088,1900081414,5,30,6,eor
3088,1900081421,5,28,3,eor
3088,1900081507,5,4,6,eor
3088,1900081514,5,4,6,eor
3088,1900081521,5,8,3,eor
3088,1900081607,5,4,5,eor
3088,1900081614,5,2,6,eor
3088,1900081621,5,4,2,eor
3088,1900081707,5,8,6,eor
3088,1900081714,5,10,4,eor
3088,1900081721,5,0,0,eor
3088,1900081807,5,12,3,eor
3088,1900081814,5,16,3,eor
3088,1900081821,5,0,0,eor
3088,1900081907,5,0,0,eor
3088,1900081914,5,4,3,eor
3088,1900081921,5,12,3,eor
3088,1900082007,5,16,4,eor
3088,1900082014,5,16,4,eor
3088,1900082021,5,0,0,eor
3088,1900082107,5,20,3,eor
3088,1900082114,5,20,3,eor
3088,1900082121,5,22,2,eor
3088,1900082207,5,20,2,eor
3088,1900082214,5,22,4,eor
3088,1900082221,5,16,2,eor
3088,1900082307,5,14,2,eor
3088,1900082314,5,14,4,eor
3088,1900082321,5,16,2,eor
3088,1900082407,5,2,2,eor
3088,1900082414,5,32,2,eor
3088,1900082421,5,32,1,eor
3088,1900082507,5,0,0,eor
3088,1900082514,5,20,4,eor
3088,1900082521,5,0,0,eor
3088,1900082607,5,24,5,eor
3088,1900082614,5,24,6,eor
3088,1900082621,5,32,3,eor
3088,1900082707,5,6,6,eor
3088,1900082714,5,4,6,eor
3088,1900082721,5,4,3,eor
3088,1900082807,5,4,3,eor
3088,1900082814,5,6,3,eor
3088,1900082821,5,8,1,eor
3088,1900082907,5,8,3,eor
3088,1900082914,5,6,3,eor
3088,1900082921,5,6,3,eor
3088,1900083007,5,6,2,eor
3088,1900083014,5,8,4,eor
3088,1900083021,5,16,3,eor
3088,1900083107,5,24,4,eor
3088,1900083114,5,22,3,eor
3088,1900083121,5,0,0,eor
3088,1900090107,5,20,4,eor
3088,1900090114,5,18,6,eor
3088,1900090121,5,20,5,eor
3088,1900090207,5,24,5,eor
3088,1900090214,5,24,6,eor
3088,1900090221,5,24,6,eor
3088,1900090307,5,28,4,eor
3088,1900090314,5,4,4,eor
3088,1900090321,5,20,3,eor
3088,1900090407,5,24,4,eor
3088,1900090414,5,24,4,eor
3088,1900090421,5,24,4,eor
3088,1900090507,5,22,5,eor
3088,1900090514,5,24,6,eor
3088,1900090521,5,0,0,eor
3088,1900090607,5,24,5,eor
3088,1900090614,5,28,6,eor
3088,1900090621,5,28,5,eor
3088,1900090707,5,28,4,eor
3088,1900090714,5,24,3,eor
3088,1900090721,5,24,4,eor
3088,1900090807,5,24,4,eor
3088,1900090814,5,32,5,eor
3088,1900090821,5,24,4,eor
3088,1900090907,5,4,4,eor
3088,1900090914,5,4,3,eor
3088,1900090921,5,4,3,eor
3088,1900091007,5,4,3,eor
3088,1900091014,5,24,4,eor
3088,1900091021,5,24,3,eor
3088,1900091107,5,24,3,eor
3088,1900091114,5,24,3,eor
3088,1900091121,5,24,2,eor
3088,1900091207,5,28,3,eor
3088,1900091214,5,28,3,eor
3088,1900091221,5,28,3,eor
3088,1900091307,5,28,4,eor
3088,1900091314,5,28,5,eor
3088,1900091321,5,24,2,eor
3088,1900091407,5,24,4,eor
3088,1900091414,5,24,3,eor
3088,1900091421,5,24,3,eor
3088,1900091507,5,24,3,eor
3088,1900091514,5,20,3,eor
3088,1900091521,5,20,2,eor
3088,1900091607,5,24,3,eor
3088,1900091614,5,16,4,eor
3088,1900091621,5,0,0,eor
3088,1900091707,5,8,2,eor
3088,1900091714,5,8,3,eor
3088,1900091721,5,0,0,eor
3088,1900091807,5,8,3,eor
3088,1900091814,5,20,2,eor
3088,1900091821,5,20,3,eor
3088,1900091907,5,20,3,eor
3088,1900091914,5,20,3,eor
3088,1900091921,5,24,4,eor
3088,1900092007,5,28,3,eor
3088,1900092014,5,28,3,eor
3088,1900092021,5,24,3,eor
3088,1900092107,5,24,4,eor
3088,1900092114,5,24,6,eor
3088,1900092121,5,24,5,eor
3088,1900092207,5,22,5,eor
3088,1900092214,5,22,5,eor
3088,1900092221,5,20,3,eor
3088,1900092307,5,24,3,eor
3088,1900092314,5,24,3,eor
3088,1900092321,5,12,3,eor
3088,1900092407,5,20,4,eor
3088,1900092414,5,20,5,eor
3088,1900092421,5,20,4,eor
3088,1900092507,5,28,3,eor
3088,1900092514,5,28,4,eor
3088,1900092521,5,0,0,eor
3088,1900092607,5,28,6,eor
3088,1900092614,5,28,7,eor
3088,1900092621,5,24,4,eor
3088,1900092707,5,22,7,eor
3088,1900092714,5,24,6,eor
3088,1900092721,5,24,4,eor
3088,1900092807,5,20,4,eor
3088,1900092814,5,20,5,eor
3088,1900092821,5,20,3,eor
3088,1900092907,5,20,3,eor
3088,1900092914,5,20,4,eor
3088,1900092921,5,12,4,eor
3088,1900093007,5,14,4,eor
3088,1900093014,5,14,4,eor
3088,1900093021,5,14,2,eor
3088,1900100107,5,20,4,eor
3088,1900100114,5,20,3,eor
3088,1900100121,5,20,3,eor
3088,1900100207,5,20,2,eor
3088,1900100214,5,20,2,eor
3088,1900100221,5,0,0,eor
3088,1900100307,5,30,2,eor
3088,1900100314,5,30,1,eor
3088,1900100321,5,28,3,eor
3088,1900100407,5,22,3,eor
3088,1900100414,5,22,2,eor
3088,1900100421,5,12,2,eor
3088,1900100507,5,20,4,eor
3088,1900100514,5,20,7,eor
3088,1900100521,5,20,5,eor
3088,1900100607,5,20,6,eor
3088,1900100614,5,20,8,eor
3088,1900100621,5,20,5,eor
3088,1900100707,5,28,6,eor
3088,1900100714,5,28,6,eor
3088,1900100721,5,0,0,eor
3088,1900100807,5,24,4,eor
3088,1900100814,5,24,4,eor
3088,1900100821,5,20,2,eor
3088,1900100907,5,20,3,eor
3088,1900100914,5,20,4,eor
3088,1900100921,5,20,3,eor
3088,1900101007,5,24,3,eor
3088,1900101014,5,24,4,eor
3088,1900101021,5,24,3,eor
3088,1900101107,5,28,3,eor
3088,1900101114,5,28,3,eor
3088,1900101121,5,28,3,eor
3088,1900101207,5,24,4,eor
3088,1900101214,5,22,3,eor
3088,1900101221,5,0,0,eor
3088,1900101307,5,24,3,eor
3088,1900101314,5,22,7,eor
3088,1900101321,5,20,6,eor
3088,1900101407,5,24,7,eor
3088,1900101414,5,24,7,eor
3088,1900101421,5,24,6,eor
3088,1900101507,5,24,7,eor
3088,1900101514,5,24,8,eor
3088,1900101521,5,24,7,eor
3088,1900101607,5,24,6,eor
3088,1900101614,5,28,6,eor
3088,1900101621,5,20,4,eor
3088,1900101707,5,28,3,eor
3088,1900101714,5,24,4,eor
3088,1900101721,5,24,3,eor
3088,1900101807,5,24,4,eor
3088,1900101814,5,8,4,eor
3088,1900101821,5,8,3,eor
3088,1900101907,5,4,4,eor
3088,1900101914,5,32,4,eor
3088,1900101921,5,32,3,eor
3088,1900102007,5,28,3,eor
3088,1900102014,5,18,3,eor
3088,1900102021,5,20,3,eor
3088,1900102107,5,8,3,eor
3088,1900102114,5,8,3,eor
3088,1900102121,5,12,3,eor
3088,1900102207,5,28,2,eor
3088,1900102214,5,28,3,eor
3088,1900102221,5,16,3,eor
3088,1900102307,5,22,6,eor
3088,1900102314,5,24,8,eor
3088,1900102321,5,0,0,eor
3088,1900102407,5,28,3,eor
3088,1900102414,5,28,4,eor
3088,1900102421,5,0,0,eor
3088,1900102507,5,24,3,eor
3088,1900102514,5,24,4,eor
3088,1900102521,5,24,6,eor
3088,1900102607,5,24,4,eor
3088,1900102614,5,22,4,eor
3088,1900102621,5,20,6,eor
3088,1900102707,5,24,5,eor
3088,1900102714,5,24,7,eor
3088,1900102721,5,24,8,eor
3088,1900102807,5,24,7,eor
3088,1900102814,5,24,7,eor
3088,1900102821,5,24,3,eor
3088,1900102907,5,18,6,eor
3088,1900102914,5,24,7,eor
3088,1900102921,5,24,6,eor
3088,1900103007,5,24,4,eor
3088,1900103014,5,26,4,eor
3088,1900103021,5,4,2,eor
3088,1900103107,5,24,3,eor
3088,1900103114,5,28,3,eor
3088,1900103121,5,12,2,eor
3088,1900110107,5,12,3,eor
3088,1900110114,5,14,3,eor
3088,1900110121,5,0,0,eor
3088,1900110207,5,8,3,eor
3088,1900110214,5,6,3,eor
3088,1900110221,5,0,0,eor
3088,1900110307,5,4,2,eor
3088,1900110314,5,6,3,eor
3088,1900110321,5,12,4,eor
3088,1900110407,5,30,2,eor
3088,1900110414,5,32,1,eor
3088,1900110421,5,32,2,eor
3088,1900110507,5,20,3,eor
3088,1900110514,5,24,3,eor
3088,1900110521,5,0,0,eor
3088,1900110607,5,6,3,eor
3088,1900110614,5,16,4,eor
3088,1900110621,5,16,3,eor
3088,1900110707,5,16,3,eor
3088,1900110714,5,16,4,eor
3088,1900110721,5,20,3,eor
3088,1900110807,5,20,4,eor
3088,1900110814,5,20,5,eor
3088,1900110821,5,20,4,eor
3088,1900110907,5,24,4,eor
3088,1900110914,5,20,7,eor
3088,1900110921,5,20,4,eor
3088,1900111007,5,20,4,eor
3088,1900111014,5,20,3,eor
3088,1900111021,5,20,4,eor
3088,1900111107,5,20,3,eor
3088,1900111114,5,20,4,eor
3088,1900111121,5,24,3,eor
3088,1900111207,5,20,4,eor
3088,1900111214,5,20,3,eor
3088,1900111221,5,20,3,eor
3088,1900111307,5,20,4,eor
